Event,Detector,WindowType,Domain,Constant,Count
161217-v1,H1,LEGACY_120s,AMP_P2D,Earth Mass (kg),0
161217-v1,H1,LEGACY_120s,AMP_D2D,Earth Mass (kg),0
161217-v1,H1,LEGACY_120s,AMP_P2P,Earth Radius (m),0
161217-v1,H1,LEGACY_120s,AMP_P2D,Earth Radius (m),0
161217-v1,H1,LEGACY_120s,AMP_D2D,Earth Radius (m),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Golden Ratio,91
170208-v1,H1,LEGACY_120s,AMP_P2D,Golden Ratio,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Golden Ratio,90
170208-v1,H1,LEGACY_120s,AMP_P2P,Phi Squared,22
170208-v1,H1,LEGACY_120s,AMP_P2D,Phi Squared,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Phi Squared,16
170208-v1,H1,LEGACY_120s,AMP_P2P,Pi,17
170208-v1,H1,LEGACY_120s,AMP_P2D,Pi,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Pi,7
170208-v1,H1,LEGACY_120s,AMP_P2P,Two Pi,0
170208-v1,H1,LEGACY_120s,AMP_P2D,Two Pi,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Two Pi,2
170208-v1,H1,LEGACY_120s,AMP_P2P,Euler’s Number,19
170208-v1,H1,LEGACY_120s,AMP_P2D,Euler’s Number,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Euler’s Number,13
170208-v1,H1,LEGACY_120s,AMP_P2P,Euler–Mascheroni Constant,181
170208-v1,H1,LEGACY_120s,AMP_P2D,Euler–Mascheroni Constant,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Euler–Mascheroni Constant,174
170208-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 2,148
170208-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 2,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 2,177
170208-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 3,65
170208-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 3,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 3,67
170208-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 5,21
170208-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 5,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 5,31
170208-v1,H1,LEGACY_120s,AMP_P2P,Golden Ratio Conjugate,216
170208-v1,H1,LEGACY_120s,AMP_P2D,Golden Ratio Conjugate,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Golden Ratio Conjugate,200
170208-v1,H1,LEGACY_120s,AMP_P2P,Plastic Constant,302
170208-v1,H1,LEGACY_120s,AMP_P2D,Plastic Constant,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Plastic Constant,260
170208-v1,H1,LEGACY_120s,AMP_P2P,Apéry’s Constant (zeta(3)),634
170208-v1,H1,LEGACY_120s,AMP_P2D,Apéry’s Constant (zeta(3)),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Apéry’s Constant (zeta(3)),636
170208-v1,H1,LEGACY_120s,AMP_P2P,Catalan’s Constant,3689
170208-v1,H1,LEGACY_120s,AMP_P2D,Catalan’s Constant,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Catalan’s Constant,3803
170208-v1,H1,LEGACY_120s,AMP_P2P,Feigenbaum Delta,7
170208-v1,H1,LEGACY_120s,AMP_P2D,Feigenbaum Delta,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Feigenbaum Delta,5
170208-v1,H1,LEGACY_120s,AMP_P2P,Feigenbaum Alpha,20
170208-v1,H1,LEGACY_120s,AMP_P2D,Feigenbaum Alpha,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Feigenbaum Alpha,24
170208-v1,H1,LEGACY_120s,AMP_P2P,Khinchin’s Constant,25
170208-v1,H1,LEGACY_120s,AMP_P2D,Khinchin’s Constant,0
170208-v1,H1,LEGACY_120s,AMP_D2D,Khinchin’s Constant,13
170208-v1,H1,LEGACY_120s,AMP_P2P,Planck Length (m),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Planck Length (m),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Planck Length (m),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Planck Time (s),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Planck Time (s),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Planck Time (s),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Planck Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Planck Mass (kg),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Planck Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Planck Charge (C),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Planck Charge (C),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Planck Charge (C),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Planck Temperature (K),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Planck Temperature (K),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Planck Temperature (K),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Absolute Zero (K),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Absolute Zero (K),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Absolute Zero (K),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Cosmic Microwave Background Temp (K),17
170208-v1,H1,LEGACY_120s,AMP_P2D,Cosmic Microwave Background Temp (K),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Cosmic Microwave Background Temp (K),12
170208-v1,H1,LEGACY_120s,AMP_P2P,Boltzmann Constant (J/K),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Boltzmann Constant (J/K),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Boltzmann Constant (J/K),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Avogadro Constant (1/mol),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Avogadro Constant (1/mol),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Avogadro Constant (1/mol),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Gas Constant R (J/(mol·K)),1
170208-v1,H1,LEGACY_120s,AMP_P2D,Gas Constant R (J/(mol·K)),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Gas Constant R (J/(mol·K)),1
170208-v1,H1,LEGACY_120s,AMP_P2P,Fine-Structure Constant,83
170208-v1,H1,LEGACY_120s,AMP_P2D,Fine-Structure Constant,230
170208-v1,H1,LEGACY_120s,AMP_D2D,Fine-Structure Constant,81
170208-v1,H1,LEGACY_120s,AMP_P2P,Gravitational Constant (m^3 kg^-1 s^-2),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Gravitational Constant (m^3 kg^-1 s^-2),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Gravitational Constant (m^3 kg^-1 s^-2),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Coulomb Constant (N m^2 C^-2),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Coulomb Constant (N m^2 C^-2),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Coulomb Constant (N m^2 C^-2),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Planck Constant (J·s),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Planck Constant (J·s),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Planck Constant (J·s),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Reduced Planck Constant (J·s),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Reduced Planck Constant (J·s),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Reduced Planck Constant (J·s),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Electron Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Electron Mass (kg),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Electron Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Proton Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Proton Mass (kg),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Proton Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Neutron Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Neutron Mass (kg),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Neutron Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Muon Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Muon Mass (kg),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Muon Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Tau Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Tau Mass (kg),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Tau Mass (kg),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Elementary Charge (C),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Elementary Charge (C),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Elementary Charge (C),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Speed of Light (m/s),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Speed of Light (m/s),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Speed of Light (m/s),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Hubble Constant (km/s/Mpc),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Hubble Constant (km/s/Mpc),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Hubble Constant (km/s/Mpc),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Critical Density (kg/m^3),68
170208-v1,H1,LEGACY_120s,AMP_P2D,Critical Density (kg/m^3),272
170208-v1,H1,LEGACY_120s,AMP_D2D,Critical Density (kg/m^3),68
170208-v1,H1,LEGACY_120s,AMP_P2P,Baryon-to-Photon Ratio,68
170208-v1,H1,LEGACY_120s,AMP_P2D,Baryon-to-Photon Ratio,272
170208-v1,H1,LEGACY_120s,AMP_D2D,Baryon-to-Photon Ratio,68
170208-v1,H1,LEGACY_120s,AMP_P2P,Astronomical Unit (m),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Astronomical Unit (m),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Astronomical Unit (m),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Parsec (m),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Parsec (m),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Parsec (m),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Solar Mass (kg),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Solar Mass (kg),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Solar Mass (kg),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Solar Radius (m),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Solar Radius (m),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Solar Radius (m),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Earth Mass (kg),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Earth Mass (kg),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Earth Mass (kg),0
170208-v1,H1,LEGACY_120s,AMP_P2P,Earth Radius (m),0
170208-v1,H1,LEGACY_120s,AMP_P2D,Earth Radius (m),0
170208-v1,H1,LEGACY_120s,AMP_D2D,Earth Radius (m),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Golden Ratio,248
170219-v1,H1,LEGACY_120s,AMP_P2D,Golden Ratio,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Golden Ratio,247
170219-v1,H1,LEGACY_120s,AMP_P2P,Phi Squared,52
170219-v1,H1,LEGACY_120s,AMP_P2D,Phi Squared,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Phi Squared,46
170219-v1,H1,LEGACY_120s,AMP_P2P,Pi,25
170219-v1,H1,LEGACY_120s,AMP_P2D,Pi,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Pi,31
170219-v1,H1,LEGACY_120s,AMP_P2P,Two Pi,8
170219-v1,H1,LEGACY_120s,AMP_P2D,Two Pi,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Two Pi,7
170219-v1,H1,LEGACY_120s,AMP_P2P,Euler’s Number,42
170219-v1,H1,LEGACY_120s,AMP_P2D,Euler’s Number,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Euler’s Number,41
170219-v1,H1,LEGACY_120s,AMP_P2P,Euler–Mascheroni Constant,587
170219-v1,H1,LEGACY_120s,AMP_P2D,Euler–Mascheroni Constant,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Euler–Mascheroni Constant,569
170219-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 2,586
170219-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 2,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 2,571
170219-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 3,182
170219-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 3,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 3,182
170219-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 5,70
170219-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 5,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 5,70
170219-v1,H1,LEGACY_120s,AMP_P2P,Golden Ratio Conjugate,708
170219-v1,H1,LEGACY_120s,AMP_P2D,Golden Ratio Conjugate,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Golden Ratio Conjugate,697
170219-v1,H1,LEGACY_120s,AMP_P2P,Plastic Constant,913
170219-v1,H1,LEGACY_120s,AMP_P2D,Plastic Constant,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Plastic Constant,939
170219-v1,H1,LEGACY_120s,AMP_P2P,Apéry’s Constant (zeta(3)),2329
170219-v1,H1,LEGACY_120s,AMP_P2D,Apéry’s Constant (zeta(3)),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Apéry’s Constant (zeta(3)),2302
170219-v1,H1,LEGACY_120s,AMP_P2P,Catalan’s Constant,12427
170219-v1,H1,LEGACY_120s,AMP_P2D,Catalan’s Constant,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Catalan’s Constant,12401
170219-v1,H1,LEGACY_120s,AMP_P2P,Feigenbaum Delta,7
170219-v1,H1,LEGACY_120s,AMP_P2D,Feigenbaum Delta,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Feigenbaum Delta,13
170219-v1,H1,LEGACY_120s,AMP_P2P,Feigenbaum Alpha,50
170219-v1,H1,LEGACY_120s,AMP_P2D,Feigenbaum Alpha,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Feigenbaum Alpha,43
170219-v1,H1,LEGACY_120s,AMP_P2P,Khinchin’s Constant,48
170219-v1,H1,LEGACY_120s,AMP_P2D,Khinchin’s Constant,0
170219-v1,H1,LEGACY_120s,AMP_D2D,Khinchin’s Constant,50
170219-v1,H1,LEGACY_120s,AMP_P2P,Planck Length (m),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Planck Length (m),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Planck Length (m),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Planck Time (s),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Planck Time (s),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Planck Time (s),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Planck Mass (kg),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Planck Mass (kg),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Planck Mass (kg),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Planck Charge (C),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Planck Charge (C),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Planck Charge (C),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Planck Temperature (K),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Planck Temperature (K),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Planck Temperature (K),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Absolute Zero (K),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Absolute Zero (K),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Absolute Zero (K),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Cosmic Microwave Background Temp (K),43
170219-v1,H1,LEGACY_120s,AMP_P2D,Cosmic Microwave Background Temp (K),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Cosmic Microwave Background Temp (K),45
170219-v1,H1,LEGACY_120s,AMP_P2P,Boltzmann Constant (J/K),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Boltzmann Constant (J/K),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Boltzmann Constant (J/K),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Avogadro Constant (1/mol),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Avogadro Constant (1/mol),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Avogadro Constant (1/mol),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Gas Constant R (J/(mol·K)),3
170219-v1,H1,LEGACY_120s,AMP_P2D,Gas Constant R (J/(mol·K)),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Gas Constant R (J/(mol·K)),1
170219-v1,H1,LEGACY_120s,AMP_P2P,Fine-Structure Constant,95
170219-v1,H1,LEGACY_120s,AMP_P2D,Fine-Structure Constant,1117
170219-v1,H1,LEGACY_120s,AMP_D2D,Fine-Structure Constant,91
170219-v1,H1,LEGACY_120s,AMP_P2P,Gravitational Constant (m^3 kg^-1 s^-2),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Gravitational Constant (m^3 kg^-1 s^-2),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Gravitational Constant (m^3 kg^-1 s^-2),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Coulomb Constant (N m^2 C^-2),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Coulomb Constant (N m^2 C^-2),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Coulomb Constant (N m^2 C^-2),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Planck Constant (J·s),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Planck Constant (J·s),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Planck Constant (J·s),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Reduced Planck Constant (J·s),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Reduced Planck Constant (J·s),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Reduced Planck Constant (J·s),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Electron Mass (kg),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Electron Mass (kg),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Electron Mass (kg),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Proton Mass (kg),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Proton Mass (kg),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Proton Mass (kg),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Neutron Mass (kg),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Neutron Mass (kg),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Neutron Mass (kg),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Muon Mass (kg),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Muon Mass (kg),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Muon Mass (kg),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Tau Mass (kg),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Tau Mass (kg),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Tau Mass (kg),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Elementary Charge (C),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Elementary Charge (C),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Elementary Charge (C),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Speed of Light (m/s),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Speed of Light (m/s),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Speed of Light (m/s),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Hubble Constant (km/s/Mpc),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Hubble Constant (km/s/Mpc),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Hubble Constant (km/s/Mpc),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Critical Density (kg/m^3),85
170219-v1,H1,LEGACY_120s,AMP_P2D,Critical Density (kg/m^3),1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Critical Density (kg/m^3),86
170219-v1,H1,LEGACY_120s,AMP_P2P,Baryon-to-Photon Ratio,85
170219-v1,H1,LEGACY_120s,AMP_P2D,Baryon-to-Photon Ratio,1291
170219-v1,H1,LEGACY_120s,AMP_D2D,Baryon-to-Photon Ratio,86
170219-v1,H1,LEGACY_120s,AMP_P2P,Astronomical Unit (m),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Astronomical Unit (m),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Astronomical Unit (m),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Parsec (m),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Parsec (m),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Parsec (m),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Solar Mass (kg),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Solar Mass (kg),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Solar Mass (kg),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Solar Radius (m),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Solar Radius (m),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Solar Radius (m),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Earth Mass (kg),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Earth Mass (kg),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Earth Mass (kg),0
170219-v1,H1,LEGACY_120s,AMP_P2P,Earth Radius (m),0
170219-v1,H1,LEGACY_120s,AMP_P2D,Earth Radius (m),0
170219-v1,H1,LEGACY_120s,AMP_D2D,Earth Radius (m),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Golden Ratio,108
170405-v1,H1,LEGACY_120s,AMP_P2D,Golden Ratio,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Golden Ratio,119
170405-v1,H1,LEGACY_120s,AMP_P2P,Phi Squared,26
170405-v1,H1,LEGACY_120s,AMP_P2D,Phi Squared,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Phi Squared,32
170405-v1,H1,LEGACY_120s,AMP_P2P,Pi,12
170405-v1,H1,LEGACY_120s,AMP_P2D,Pi,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Pi,10
170405-v1,H1,LEGACY_120s,AMP_P2P,Two Pi,3
170405-v1,H1,LEGACY_120s,AMP_P2D,Two Pi,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Two Pi,3
170405-v1,H1,LEGACY_120s,AMP_P2P,Euler’s Number,25
170405-v1,H1,LEGACY_120s,AMP_P2D,Euler’s Number,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Euler’s Number,10
170405-v1,H1,LEGACY_120s,AMP_P2P,Euler–Mascheroni Constant,239
170405-v1,H1,LEGACY_120s,AMP_P2D,Euler–Mascheroni Constant,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Euler–Mascheroni Constant,269
170405-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 2,245
170405-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 2,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 2,213
170405-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 3,87
170405-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 3,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 3,93
170405-v1,H1,LEGACY_120s,AMP_P2P,Square Root of 5,25
170405-v1,H1,LEGACY_120s,AMP_P2D,Square Root of 5,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Square Root of 5,28
170405-v1,H1,LEGACY_120s,AMP_P2P,Golden Ratio Conjugate,286
170405-v1,H1,LEGACY_120s,AMP_P2D,Golden Ratio Conjugate,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Golden Ratio Conjugate,305
170405-v1,H1,LEGACY_120s,AMP_P2P,Plastic Constant,342
170405-v1,H1,LEGACY_120s,AMP_P2D,Plastic Constant,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Plastic Constant,349
170405-v1,H1,LEGACY_120s,AMP_P2P,Apéry’s Constant (zeta(3)),761
170405-v1,H1,LEGACY_120s,AMP_P2D,Apéry’s Constant (zeta(3)),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Apéry’s Constant (zeta(3)),796
170405-v1,H1,LEGACY_120s,AMP_P2P,Catalan’s Constant,4607
170405-v1,H1,LEGACY_120s,AMP_P2D,Catalan’s Constant,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Catalan’s Constant,4579
170405-v1,H1,LEGACY_120s,AMP_P2P,Feigenbaum Delta,8
170405-v1,H1,LEGACY_120s,AMP_P2D,Feigenbaum Delta,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Feigenbaum Delta,9
170405-v1,H1,LEGACY_120s,AMP_P2P,Feigenbaum Alpha,26
170405-v1,H1,LEGACY_120s,AMP_P2D,Feigenbaum Alpha,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Feigenbaum Alpha,27
170405-v1,H1,LEGACY_120s,AMP_P2P,Khinchin’s Constant,26
170405-v1,H1,LEGACY_120s,AMP_P2D,Khinchin’s Constant,0
170405-v1,H1,LEGACY_120s,AMP_D2D,Khinchin’s Constant,15
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Length (m),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Length (m),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Length (m),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Time (s),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Time (s),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Time (s),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Mass (kg),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Mass (kg),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Mass (kg),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Charge (C),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Charge (C),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Charge (C),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Planck Temperature (K),0
170405-v1,H1,LEGACY_120s,AMP_P2D,Planck Temperature (K),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Planck Temperature (K),0
170405-v1,H1,LEGACY_120s,AMP_P2P,Absolute Zero (K),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Absolute Zero (K),364
170405-v1,H1,LEGACY_120s,AMP_D2D,Absolute Zero (K),70
170405-v1,H1,LEGACY_120s,AMP_P2P,Cosmic Microwave Background Temp (K),27
170405-v1,H1,LEGACY_120s,AMP_P2D,Cosmic Microwave Background Temp (K),0
170405-v1,H1,LEGACY_120s,AMP_D2D,Cosmic Microwave Background Temp (K),13
170405-v1,H1,LEGACY_120s,AMP_P2P,Boltzmann Constant (J/K),80
170405-v1,H1,LEGACY_120s,AMP_P2D,Boltzmann Constant (J/K),364
