Event,Detector,WindowType,Domain,RatioCategory,RatioValue
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.125
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,36.875
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,3.3333333333333335
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,0.1
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,0.5
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,2.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2P,TIME,1.125
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0043290043290043
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9956896551724138
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0043290043290043
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0129310344827587
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0085106382978724
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9915611814345991
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.004255319148936
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9957627118644068
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.004255319148936
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9915254237288136
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0128205128205128
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9915611814345991
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0085106382978724
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9915611814345991
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0085106382978724
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9915611814345991
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0085106382978724
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9915611814345991
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0085106382978724
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9915611814345991
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9872340425531915
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.978448275862069
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.986784140969163
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9776785714285714
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9863013698630136
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9953703703703703
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.2186046511627907
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0212765957446808
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,4.979166666666667
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.00418410041841
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0916666666666666
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9809160305343512
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0194552529182879
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0114503816793894
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0037735849056604
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,0.9962406015037594
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0188679245283019
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0074074074074073
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0220588235294117
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0071942446043165
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0178571428571428
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0105263157894737
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0173611111111112
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0102389078498293
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.0202702702702702
GW190413_134308-v2,H1,ON,TIME_P2D,TIME,1.009933774834437
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.125
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,0.8
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.8
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.125
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,33.75
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.125
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,2.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,0.3333333333333333
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,3.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,0.5
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,2.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.125
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,35.625
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.125
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.125
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,0.75
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,0.3333333333333333
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,3.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.5
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.1428571428571428
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,1.125
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,0.75
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,0.3333333333333333
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,3.0
GW190413_134308-v2,H1,ON,TIME_D2D,TIME,2.8333333333333335
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.076956053036098
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.0547537154297177
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.0474389676327054
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.032091728705518
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.0205545462871033
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.011855060187889
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,0.9985581635783578
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,0.9884052076111378
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,0.9787897747058649
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.8168045261168468
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.026975103280118
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.0168412055854632
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.0046322033166282
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,0.9961132576998234
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,0.9835885453375977
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,0.97554885812791
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.1191383668092763
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.0299183813392334
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.0184055580902716
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.011079568321576
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,1.001940451858485
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,0.9931276138539669
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,0.9991824557553507
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,0.9849685079158474
GW190413_134308-v2,L1,ON,AMP_P2P,AMP,0.9741999806465143
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-1.0151932444293397
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.981433735355831
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.9486284344750215
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.9251508884268917
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.9063038541055164
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.9220984392035069
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.8933098662124671
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.8635593580130504
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.8377826766033849
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.8134833038063453
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.7859235817749908
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.759638150786002
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.7323996297001384
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.7026275094792299
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.7143854050142103
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.9146542573686729
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.9389892809657734
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.9500534562345104
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.9571062545312967
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.954143506451078
GW190413_134308-v2,L1,ON,AMP_P2D,AMP,-0.9504520727899838
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.1140013535331919
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.0912290220222007
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.0740198172031112
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.0535545837354336
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.00307351070223
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.0444639726810192
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.032959519498449
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.0188162042236975
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.0080269791011134
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,0.9983886377842414
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,0.9845357754615152
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,0.9753499082663485
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.0003598224898496
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,1.0049992305415933
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,0.9972291921473845
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,0.999206327685603
GW190413_134308-v2,L1,ON,AMP_D2D,AMP,0.9874086767980593
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.1428571428571428
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.1428571428571428
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.1428571428571428
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,48.25
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.1428571428571428
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,56.375
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,0.2857142857142857
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,3.5
GW190413_134308-v2,L1,ON,TIME_P2P,TIME,1.1428571428571428
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,1.0045454545454546
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,1.004524886877828
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,0.9864864864864865
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,0.9726027397260274
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,0.9953051643192489
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,0.9952830188679245
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,1.004739336492891
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,1.0047169811320755
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,0.9953051643192489
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,1.0377358490566038
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,0.9769230769230769
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,0.984251968503937
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,0.992
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,0.9838709677419355
GW190413_134308-v2,L1,ON,TIME_P2D,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,1.125
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,0.4
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,3.5
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,1.1428571428571428
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,1.1428571428571428
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,1.0
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,26.625
GW190413_134308-v2,L1,ON,TIME_D2D,TIME,2.0
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,6.968581769626089
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.794564537890877
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.124544286328658
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.1274950450498629
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0977902619997006
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0935314865372763
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0773262210658627
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.080694010728863
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.054410532990316
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0714584838941024
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0356946655538517
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0607982298012748
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0309037340846388
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.05459612513744
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0203541286044968
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0473662547365163
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.014629417494481
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0427582403199915
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0040587477370264
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0309001548073757
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0025113427208736
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.020998409092895
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.002060808077902
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.019236658919525
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9930010259847214
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0134222670303756
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9885361664723312
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0087739245634026
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.984048183731942
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.002035559045099
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9798626942658556
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.991997977629763
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9753260769329137
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9873469288972584
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.967971131242534
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9828112884716096
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9664557408706826
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9729995416214368
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.970877670099168
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9670061646958945
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.8281066901835511
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.7558579466629345
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.7771347036789509
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.47306527853535846
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.8346610258146268
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.1471133927216846
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0515136568546999
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.059371901273386
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0953231072216676
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0717521252010251
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0555626670531266
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0432883337780585
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0342271828753582
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0038956890879391
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0149154827348779
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9969690647414682
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.008059392522361
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9953603415808533
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.000246997193845
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.991478865208476
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9919936082059074
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9883275734938048
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9883231226004047
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.977900155793608
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9823577286081485
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9756827735040422
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,2.0322932647500345
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.1473836954387577
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.1090665858078217
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.147593304774183
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0770701595181214
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.1246030987118767
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0527083922117448
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.092785167952809
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.046506061097106
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0775880012289778
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0364863114381484
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0634141477323886
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0348576687194475
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.047998598827299
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0245424700549262
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.044647462873725
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0178646283178812
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0353583830183708
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0128888253166908
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0279629301966717
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0096233480579349
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0211987503757167
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.00288791101864
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.019277315780102
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9939768329145919
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0146016074268847
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9894702895513553
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.0081856386576926
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9859092137722401
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,1.005566193756193
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9815504344403518
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9980773595841635
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9781220433846438
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9917935503729437
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.969682935269415
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9862791423435255
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.9815884982235406
GW190421_213856-v1,H1,ON,AMP_P2P,AMP,0.96898153495894
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.40884553177618244
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.014856275784977
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-3.133639790799862
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-22.60211898157217
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-10.270102069110317
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-4.171407349064903
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-2.5895086372546254
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-2.143224919112478
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.817186326313509
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.655191235689195
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.498663049253664
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.4305563649228439
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.3390678624886014
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.2927403244945574
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.235088416986426
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1976608711433134
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1589880324278479
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1339120268821337
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1114368451454115
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0832493157359788
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0643729322315307
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0449798376759072
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0322293490250645
