Event,Detector,Constant,Count,RankWithinEvent
GW170608-v2,L1,Planck Length (m),4,25
GW170608-v2,L1,Fine-Structure Constant,3,26
GW170608-v2,L1,Square Root of 2,1,27
GW170608-v2,L1,Square Root of 3,1,28
GW170608-v2,L1,Solar Mass (kg),0,29
GW170608-v2,L1,Solar Radius (m),0,30
GW170608-v2,L1,Speed of Light (m/s),0,31
GW170608-v2,L1,Planck Temperature (K),0,32
GW170608-v2,L1,Square Root of 5,0,33
GW170608-v2,L1,Hubble Constant (km/s/Mpc),0,34
GW170608-v2,L1,Pi,0,35
GW170608-v2,L1,Parsec (m),0,36
GW170608-v2,L1,Gas Constant R (J/(mol·K)),0,37
GW170608-v2,L1,Feigenbaum Delta,0,38
GW170608-v2,L1,Feigenbaum Alpha,0,39
GW170608-v2,L1,Euler’s Number,0,40
GW170608-v2,L1,Earth Radius (m),0,41
GW170608-v2,L1,Earth Mass (kg),0,42
GW170608-v2,L1,Coulomb Constant (N m^2 C^-2),0,43
GW170608-v2,L1,Cosmic Microwave Background Temp (K),0,44
GW170608-v2,L1,Avogadro Constant (1/mol),0,45
GW170608-v2,L1,Astronomical Unit (m),0,46
GW170608-v2,L1,Two Pi,0,47
GW170608-v3,H1,Catalan’s Constant,69,1
GW170608-v3,H1,Golden Ratio Conjugate,47,2
GW170608-v3,H1,Apéry’s Constant (zeta(3)),46,3
GW170608-v3,H1,Euler–Mascheroni Constant,41,4
GW170608-v3,H1,Golden Ratio,38,5
GW170608-v3,H1,Absolute Zero (K),14,6
GW170608-v3,H1,Reduced Planck Constant (J·s),14,7
GW170608-v3,H1,Planck Length (m),14,8
GW170608-v3,H1,Planck Constant (J·s),14,9
GW170608-v3,H1,Planck Charge (C),14,10
GW170608-v3,H1,Planck Time (s),14,11
GW170608-v3,H1,Neutron Mass (kg),14,12
GW170608-v3,H1,Muon Mass (kg),14,13
GW170608-v3,H1,Proton Mass (kg),14,14
GW170608-v3,H1,Gravitational Constant (m^3 kg^-1 s^-2),14,15
GW170608-v3,H1,Planck Mass (kg),14,16
GW170608-v3,H1,Tau Mass (kg),14,17
GW170608-v3,H1,Elementary Charge (C),14,18
GW170608-v3,H1,Electron Mass (kg),14,19
GW170608-v3,H1,Baryon-to-Photon Ratio,14,20
GW170608-v3,H1,Boltzmann Constant (J/K),14,21
GW170608-v3,H1,Critical Density (kg/m^3),14,22
GW170608-v3,H1,Fine-Structure Constant,13,23
GW170608-v3,H1,Plastic Constant,7,24
GW170608-v3,H1,Square Root of 2,2,25
GW170608-v3,H1,Feigenbaum Delta,2,26
GW170608-v3,H1,Square Root of 3,1,27
GW170608-v3,H1,Pi,1,28
GW170608-v3,H1,Square Root of 5,1,29
GW170608-v3,H1,Feigenbaum Alpha,1,30
GW170608-v3,H1,Planck Temperature (K),0,31
GW170608-v3,H1,Speed of Light (m/s),0,32
GW170608-v3,H1,Solar Radius (m),0,33
GW170608-v3,H1,Solar Mass (kg),0,34
GW170608-v3,H1,Hubble Constant (km/s/Mpc),0,35
GW170608-v3,H1,Phi Squared,0,36
GW170608-v3,H1,Parsec (m),0,37
GW170608-v3,H1,Khinchin’s Constant,0,38
GW170608-v3,H1,Gas Constant R (J/(mol·K)),0,39
GW170608-v3,H1,Euler’s Number,0,40
GW170608-v3,H1,Earth Radius (m),0,41
GW170608-v3,H1,Earth Mass (kg),0,42
GW170608-v3,H1,Coulomb Constant (N m^2 C^-2),0,43
GW170608-v3,H1,Cosmic Microwave Background Temp (K),0,44
GW170608-v3,H1,Avogadro Constant (1/mol),0,45
GW170608-v3,H1,Astronomical Unit (m),0,46
GW170608-v3,H1,Two Pi,0,47
GW170608-v3,L1,Golden Ratio Conjugate,44,1
GW170608-v3,L1,Catalan’s Constant,42,2
GW170608-v3,L1,Euler–Mascheroni Constant,17,3
GW170608-v3,L1,Golden Ratio,14,4
GW170608-v3,L1,Plastic Constant,9,5
GW170608-v3,L1,Apéry’s Constant (zeta(3)),8,6
GW170608-v3,L1,Phi Squared,7,7
GW170608-v3,L1,Khinchin’s Constant,7,8
GW170608-v3,L1,Absolute Zero (K),4,9
GW170608-v3,L1,Proton Mass (kg),4,10
GW170608-v3,L1,Planck Constant (J·s),4,11
GW170608-v3,L1,Planck Charge (C),4,12
GW170608-v3,L1,Planck Time (s),4,13
GW170608-v3,L1,Neutron Mass (kg),4,14
GW170608-v3,L1,Muon Mass (kg),4,15
GW170608-v3,L1,Gravitational Constant (m^3 kg^-1 s^-2),4,16
GW170608-v3,L1,Reduced Planck Constant (J·s),4,17
GW170608-v3,L1,Planck Mass (kg),4,18
GW170608-v3,L1,Elementary Charge (C),4,19
GW170608-v3,L1,Electron Mass (kg),4,20
GW170608-v3,L1,Critical Density (kg/m^3),4,21
GW170608-v3,L1,Boltzmann Constant (J/K),4,22
GW170608-v3,L1,Baryon-to-Photon Ratio,4,23
GW170608-v3,L1,Tau Mass (kg),4,24
GW170608-v3,L1,Planck Length (m),4,25
GW170608-v3,L1,Fine-Structure Constant,3,26
GW170608-v3,L1,Square Root of 2,1,27
GW170608-v3,L1,Square Root of 3,1,28
GW170608-v3,L1,Solar Mass (kg),0,29
GW170608-v3,L1,Solar Radius (m),0,30
GW170608-v3,L1,Speed of Light (m/s),0,31
GW170608-v3,L1,Planck Temperature (K),0,32
GW170608-v3,L1,Square Root of 5,0,33
GW170608-v3,L1,Hubble Constant (km/s/Mpc),0,34
GW170608-v3,L1,Pi,0,35
GW170608-v3,L1,Parsec (m),0,36
GW170608-v3,L1,Gas Constant R (J/(mol·K)),0,37
GW170608-v3,L1,Feigenbaum Delta,0,38
GW170608-v3,L1,Feigenbaum Alpha,0,39
GW170608-v3,L1,Euler’s Number,0,40
GW170608-v3,L1,Earth Radius (m),0,41
GW170608-v3,L1,Earth Mass (kg),0,42
GW170608-v3,L1,Coulomb Constant (N m^2 C^-2),0,43
GW170608-v3,L1,Cosmic Microwave Background Temp (K),0,44
GW170608-v3,L1,Avogadro Constant (1/mol),0,45
GW170608-v3,L1,Astronomical Unit (m),0,46
GW170608-v3,L1,Two Pi,0,47
GW170729-v1,H1,Golden Ratio Conjugate,121,1
GW170729-v1,H1,Catalan’s Constant,86,2
GW170729-v1,H1,Apéry’s Constant (zeta(3)),61,3
GW170729-v1,H1,Euler–Mascheroni Constant,50,4
GW170729-v1,H1,Golden Ratio,39,5
GW170729-v1,H1,Plastic Constant,18,6
GW170729-v1,H1,Planck Charge (C),14,7
GW170729-v1,H1,Neutron Mass (kg),14,8
GW170729-v1,H1,Muon Mass (kg),14,9
GW170729-v1,H1,Gravitational Constant (m^3 kg^-1 s^-2),14,10
GW170729-v1,H1,Planck Length (m),14,11
GW170729-v1,H1,Fine-Structure Constant,14,12
GW170729-v1,H1,Planck Mass (kg),14,13
GW170729-v1,H1,Planck Time (s),14,14
GW170729-v1,H1,Absolute Zero (K),14,15
GW170729-v1,H1,Elementary Charge (C),14,16
GW170729-v1,H1,Electron Mass (kg),14,17
GW170729-v1,H1,Proton Mass (kg),14,18
GW170729-v1,H1,Reduced Planck Constant (J·s),14,19
GW170729-v1,H1,Critical Density (kg/m^3),14,20
GW170729-v1,H1,Boltzmann Constant (J/K),14,21
GW170729-v1,H1,Baryon-to-Photon Ratio,14,22
GW170729-v1,H1,Tau Mass (kg),14,23
GW170729-v1,H1,Planck Constant (J·s),14,24
GW170729-v1,H1,Square Root of 2,8,25
GW170729-v1,H1,Square Root of 3,4,26
GW170729-v1,H1,Khinchin’s Constant,2,27
GW170729-v1,H1,Square Root of 5,1,28
GW170729-v1,H1,Two Pi,1,29
GW170729-v1,H1,Cosmic Microwave Background Temp (K),1,30
GW170729-v1,H1,Feigenbaum Alpha,1,31
GW170729-v1,H1,Euler’s Number,1,32
GW170729-v1,H1,Phi Squared,1,33
GW170729-v1,H1,Pi,0,34
GW170729-v1,H1,Solar Radius (m),0,35
GW170729-v1,H1,Astronomical Unit (m),0,36
GW170729-v1,H1,Avogadro Constant (1/mol),0,37
GW170729-v1,H1,Coulomb Constant (N m^2 C^-2),0,38
GW170729-v1,H1,Speed of Light (m/s),0,39
GW170729-v1,H1,Earth Mass (kg),0,40
GW170729-v1,H1,Solar Mass (kg),0,41
GW170729-v1,H1,Earth Radius (m),0,42
GW170729-v1,H1,Planck Temperature (K),0,43
GW170729-v1,H1,Feigenbaum Delta,0,44
GW170729-v1,H1,Gas Constant R (J/(mol·K)),0,45
GW170729-v1,H1,Parsec (m),0,46
GW170729-v1,H1,Hubble Constant (km/s/Mpc),0,47
GW170729-v1,L1,Catalan’s Constant,125,1
GW170729-v1,L1,Golden Ratio Conjugate,88,2
GW170729-v1,L1,Apéry’s Constant (zeta(3)),30,3
GW170729-v1,L1,Plastic Constant,8,4
GW170729-v1,L1,Euler–Mascheroni Constant,8,5
GW170729-v1,L1,Absolute Zero (K),7,6
GW170729-v1,L1,Reduced Planck Constant (J·s),7,7
GW170729-v1,L1,Planck Length (m),7,8
GW170729-v1,L1,Planck Constant (J·s),7,9
GW170729-v1,L1,Planck Charge (C),7,10
GW170729-v1,L1,Neutron Mass (kg),7,11
GW170729-v1,L1,Muon Mass (kg),7,12
GW170729-v1,L1,Gravitational Constant (m^3 kg^-1 s^-2),7,13
GW170729-v1,L1,Proton Mass (kg),7,14
GW170729-v1,L1,Fine-Structure Constant,7,15
GW170729-v1,L1,Planck Time (s),7,16
GW170729-v1,L1,Planck Mass (kg),7,17
GW170729-v1,L1,Baryon-to-Photon Ratio,7,18
GW170729-v1,L1,Electron Mass (kg),7,19
GW170729-v1,L1,Tau Mass (kg),7,20
GW170729-v1,L1,Critical Density (kg/m^3),7,21
GW170729-v1,L1,Elementary Charge (C),7,22
GW170729-v1,L1,Boltzmann Constant (J/K),7,23
GW170729-v1,L1,Square Root of 2,6,24
GW170729-v1,L1,Golden Ratio,4,25
GW170729-v1,L1,Khinchin’s Constant,2,26
GW170729-v1,L1,Square Root of 3,2,27
GW170729-v1,L1,Phi Squared,2,28
GW170729-v1,L1,Square Root of 5,1,29
GW170729-v1,L1,Feigenbaum Delta,1,30
GW170729-v1,L1,Pi,1,31
GW170729-v1,L1,Speed of Light (m/s),0,32
GW170729-v1,L1,Solar Radius (m),0,33
GW170729-v1,L1,Solar Mass (kg),0,34
GW170729-v1,L1,Hubble Constant (km/s/Mpc),0,35
GW170729-v1,L1,Planck Temperature (K),0,36
GW170729-v1,L1,Parsec (m),0,37
GW170729-v1,L1,Gas Constant R (J/(mol·K)),0,38
GW170729-v1,L1,Feigenbaum Alpha,0,39
GW170729-v1,L1,Euler’s Number,0,40
GW170729-v1,L1,Earth Radius (m),0,41
GW170729-v1,L1,Earth Mass (kg),0,42
GW170729-v1,L1,Coulomb Constant (N m^2 C^-2),0,43
GW170729-v1,L1,Cosmic Microwave Background Temp (K),0,44
GW170729-v1,L1,Avogadro Constant (1/mol),0,45
GW170729-v1,L1,Astronomical Unit (m),0,46
GW170729-v1,L1,Two Pi,0,47
GW170809-v1,H1,Catalan’s Constant,59,1
GW170809-v1,H1,Apéry’s Constant (zeta(3)),38,2
GW170809-v1,H1,Euler–Mascheroni Constant,8,3
GW170809-v1,H1,Golden Ratio,8,4
GW170809-v1,H1,Absolute Zero (K),7,5
GW170809-v1,H1,Planck Charge (C),7,6
GW170809-v1,H1,Planck Mass (kg),7,7
GW170809-v1,H1,Planck Time (s),7,8
GW170809-v1,H1,Neutron Mass (kg),7,9
GW170809-v1,H1,Muon Mass (kg),7,10
GW170809-v1,H1,Gravitational Constant (m^3 kg^-1 s^-2),7,11
GW170809-v1,H1,Golden Ratio Conjugate,7,12
GW170809-v1,H1,Proton Mass (kg),7,13
GW170809-v1,H1,Planck Length (m),7,14
GW170809-v1,H1,Reduced Planck Constant (J·s),7,15
GW170809-v1,H1,Planck Constant (J·s),7,16
GW170809-v1,H1,Tau Mass (kg),7,17
GW170809-v1,H1,Electron Mass (kg),7,18
GW170809-v1,H1,Baryon-to-Photon Ratio,7,19
GW170809-v1,H1,Boltzmann Constant (J/K),7,20
GW170809-v1,H1,Critical Density (kg/m^3),7,21
GW170809-v1,H1,Elementary Charge (C),7,22
GW170809-v1,H1,Plastic Constant,6,23
GW170809-v1,H1,Fine-Structure Constant,6,24
GW170809-v1,H1,Square Root of 2,2,25
GW170809-v1,H1,Square Root of 3,1,26
GW170809-v1,H1,Feigenbaum Delta,1,27
GW170809-v1,H1,Speed of Light (m/s),0,28
GW170809-v1,H1,Solar Radius (m),0,29
GW170809-v1,H1,Planck Temperature (K),0,30
GW170809-v1,H1,Square Root of 5,0,31
GW170809-v1,H1,Solar Mass (kg),0,32
GW170809-v1,H1,Hubble Constant (km/s/Mpc),0,33
GW170809-v1,H1,Pi,0,34
GW170809-v1,H1,Phi Squared,0,35
GW170809-v1,H1,Parsec (m),0,36
GW170809-v1,H1,Khinchin’s Constant,0,37
GW170809-v1,H1,Gas Constant R (J/(mol·K)),0,38
GW170809-v1,H1,Feigenbaum Alpha,0,39
GW170809-v1,H1,Euler’s Number,0,40
GW170809-v1,H1,Earth Radius (m),0,41
GW170809-v1,H1,Earth Mass (kg),0,42
GW170809-v1,H1,Coulomb Constant (N m^2 C^-2),0,43
GW170809-v1,H1,Cosmic Microwave Background Temp (K),0,44
GW170809-v1,H1,Avogadro Constant (1/mol),0,45
GW170809-v1,H1,Astronomical Unit (m),0,46
GW170809-v1,H1,Two Pi,0,47
GW170809-v1,L1,Golden Ratio Conjugate,96,1
GW170809-v1,L1,Catalan’s Constant,78,2
GW170809-v1,L1,Apéry’s Constant (zeta(3)),13,3
GW170809-v1,L1,Absolute Zero (K),8,4
GW170809-v1,L1,Planck Mass (kg),8,5
GW170809-v1,L1,Planck Constant (J·s),8,6
GW170809-v1,L1,Planck Charge (C),8,7
GW170809-v1,L1,Planck Time (s),8,8
GW170809-v1,L1,Neutron Mass (kg),8,9
GW170809-v1,L1,Muon Mass (kg),8,10
GW170809-v1,L1,Proton Mass (kg),8,11
GW170809-v1,L1,Gravitational Constant (m^3 kg^-1 s^-2),8,12
GW170809-v1,L1,Reduced Planck Constant (J·s),8,13
GW170809-v1,L1,Fine-Structure Constant,8,14
GW170809-v1,L1,Planck Length (m),8,15
GW170809-v1,L1,Boltzmann Constant (J/K),8,16
GW170809-v1,L1,Tau Mass (kg),8,17
GW170809-v1,L1,Elementary Charge (C),8,18
GW170809-v1,L1,Electron Mass (kg),8,19
GW170809-v1,L1,Baryon-to-Photon Ratio,8,20
GW170809-v1,L1,Critical Density (kg/m^3),8,21
GW170809-v1,L1,Euler–Mascheroni Constant,8,22
GW170809-v1,L1,Plastic Constant,7,23
GW170809-v1,L1,Golden Ratio,5,24
GW170809-v1,L1,Square Root of 2,4,25
GW170809-v1,L1,Feigenbaum Alpha,2,26
GW170809-v1,L1,Feigenbaum Delta,1,27
GW170809-v1,L1,Square Root of 3,0,28
GW170809-v1,L1,Speed of Light (m/s),0,29
GW170809-v1,L1,Solar Radius (m),0,30
GW170809-v1,L1,Planck Temperature (K),0,31
GW170809-v1,L1,Square Root of 5,0,32
GW170809-v1,L1,Solar Mass (kg),0,33
GW170809-v1,L1,Hubble Constant (km/s/Mpc),0,34
GW170809-v1,L1,Pi,0,35
GW170809-v1,L1,Phi Squared,0,36
GW170809-v1,L1,Parsec (m),0,37
GW170809-v1,L1,Khinchin’s Constant,0,38
GW170809-v1,L1,Gas Constant R (J/(mol·K)),0,39
GW170809-v1,L1,Euler’s Number,0,40
GW170809-v1,L1,Earth Radius (m),0,41
GW170809-v1,L1,Earth Mass (kg),0,42
GW170809-v1,L1,Coulomb Constant (N m^2 C^-2),0,43
GW170809-v1,L1,Cosmic Microwave Background Temp (K),0,44
GW170809-v1,L1,Avogadro Constant (1/mol),0,45
GW170809-v1,L1,Astronomical Unit (m),0,46
GW170809-v1,L1,Two Pi,0,47
GW170814-v1,H1,Catalan’s Constant,66,1
GW170814-v1,H1,Golden Ratio Conjugate,40,2
GW170814-v1,H1,Apéry’s Constant (zeta(3)),33,3
GW170814-v1,H1,Euler–Mascheroni Constant,33,4
GW170814-v1,H1,Golden Ratio,29,5
GW170814-v1,H1,Plastic Constant,9,6
GW170814-v1,H1,Absolute Zero (K),3,7
GW170814-v1,H1,Reduced Planck Constant (J·s),3,8
GW170814-v1,H1,Planck Length (m),3,9
GW170814-v1,H1,Planck Mass (kg),3,10
GW170814-v1,H1,Neutron Mass (kg),3,11
GW170814-v1,H1,Muon Mass (kg),3,12
GW170814-v1,H1,Planck Time (s),3,13
GW170814-v1,H1,Gravitational Constant (m^3 kg^-1 s^-2),3,14
GW170814-v1,H1,Fine-Structure Constant,3,15
GW170814-v1,H1,Proton Mass (kg),3,16
GW170814-v1,H1,Planck Charge (C),3,17
GW170814-v1,H1,Planck Constant (J·s),3,18
GW170814-v1,H1,Elementary Charge (C),3,19
GW170814-v1,H1,Electron Mass (kg),3,20
GW170814-v1,H1,Critical Density (kg/m^3),3,21
GW170814-v1,H1,Square Root of 2,3,22
GW170814-v1,H1,Boltzmann Constant (J/K),3,23
GW170814-v1,H1,Baryon-to-Photon Ratio,3,24
GW170814-v1,H1,Tau Mass (kg),3,25
GW170814-v1,H1,Square Root of 3,2,26
GW170814-v1,H1,Solar Radius (m),0,27
GW170814-v1,H1,Speed of Light (m/s),0,28
GW170814-v1,H1,Planck Temperature (K),0,29
GW170814-v1,H1,Square Root of 5,0,30
GW170814-v1,H1,Solar Mass (kg),0,31
GW170814-v1,H1,Hubble Constant (km/s/Mpc),0,32
GW170814-v1,H1,Pi,0,33
GW170814-v1,H1,Phi Squared,0,34
GW170814-v1,H1,Parsec (m),0,35
GW170814-v1,H1,Khinchin’s Constant,0,36
GW170814-v1,H1,Gas Constant R (J/(mol·K)),0,37
GW170814-v1,H1,Feigenbaum Delta,0,38
GW170814-v1,H1,Feigenbaum Alpha,0,39
GW170814-v1,H1,Euler’s Number,0,40
GW170814-v1,H1,Earth Radius (m),0,41
GW170814-v1,H1,Earth Mass (kg),0,42
GW170814-v1,H1,Coulomb Constant (N m^2 C^-2),0,43
GW170814-v1,H1,Cosmic Microwave Background Temp (K),0,44
GW170814-v1,H1,Avogadro Constant (1/mol),0,45
GW170814-v1,H1,Astronomical Unit (m),0,46
GW170814-v1,H1,Two Pi,0,47
GW170814-v1,L1,Golden Ratio Conjugate,129,1
GW170814-v1,L1,Catalan’s Constant,95,2
GW170814-v1,L1,Apéry’s Constant (zeta(3)),11,3
GW170814-v1,L1,Absolute Zero (K),8,4
GW170814-v1,L1,Planck Length (m),8,5
GW170814-v1,L1,Planck Charge (C),8,6
GW170814-v1,L1,Planck Mass (kg),8,7
GW170814-v1,L1,Neutron Mass (kg),8,8
GW170814-v1,L1,Muon Mass (kg),8,9
GW170814-v1,L1,Planck Time (s),8,10
GW170814-v1,L1,Gravitational Constant (m^3 kg^-1 s^-2),8,11
GW170814-v1,L1,Fine-Structure Constant,8,12
GW170814-v1,L1,Proton Mass (kg),8,13
GW170814-v1,L1,Reduced Planck Constant (J·s),8,14
GW170814-v1,L1,Planck Constant (J·s),8,15
GW170814-v1,L1,Critical Density (kg/m^3),8,16
GW170814-v1,L1,Elementary Charge (C),8,17
GW170814-v1,L1,Electron Mass (kg),8,18
GW170814-v1,L1,Tau Mass (kg),8,19
GW170814-v1,L1,Baryon-to-Photon Ratio,8,20
GW170814-v1,L1,Boltzmann Constant (J/K),8,21
GW170814-v1,L1,Plastic Constant,5,22
GW170814-v1,L1,Euler–Mascheroni Constant,3,23
GW170814-v1,L1,Square Root of 3,2,24
GW170814-v1,L1,Square Root of 2,2,25
GW170814-v1,L1,Golden Ratio,1,26
GW170814-v1,L1,Phi Squared,1,27
GW170814-v1,L1,Solar Mass (kg),0,28
GW170814-v1,L1,Speed of Light (m/s),0,29
GW170814-v1,L1,Planck Temperature (K),0,30
GW170814-v1,L1,Square Root of 5,0,31
GW170814-v1,L1,Solar Radius (m),0,32
GW170814-v1,L1,Hubble Constant (km/s/Mpc),0,33
GW170814-v1,L1,Pi,0,34
GW170814-v1,L1,Parsec (m),0,35
GW170814-v1,L1,Khinchin’s Constant,0,36
GW170814-v1,L1,Gas Constant R (J/(mol·K)),0,37
GW170814-v1,L1,Feigenbaum Delta,0,38
GW170814-v1,L1,Feigenbaum Alpha,0,39
GW170814-v1,L1,Euler’s Number,0,40
GW170814-v1,L1,Earth Radius (m),0,41
GW170814-v1,L1,Earth Mass (kg),0,42
GW170814-v1,L1,Coulomb Constant (N m^2 C^-2),0,43
GW170814-v1,L1,Cosmic Microwave Background Temp (K),0,44
GW170814-v1,L1,Avogadro Constant (1/mol),0,45
GW170814-v1,L1,Astronomical Unit (m),0,46
GW170814-v1,L1,Two Pi,0,47
GW170814-v2,H1,Catalan’s Constant,66,1
GW170814-v2,H1,Golden Ratio Conjugate,40,2
GW170814-v2,H1,Apéry’s Constant (zeta(3)),33,3
GW170814-v2,H1,Euler–Mascheroni Constant,33,4
GW170814-v2,H1,Golden Ratio,29,5
GW170814-v2,H1,Plastic Constant,9,6
GW170814-v2,H1,Absolute Zero (K),3,7
GW170814-v2,H1,Reduced Planck Constant (J·s),3,8
GW170814-v2,H1,Planck Length (m),3,9
GW170814-v2,H1,Planck Mass (kg),3,10
GW170814-v2,H1,Neutron Mass (kg),3,11
GW170814-v2,H1,Muon Mass (kg),3,12
GW170814-v2,H1,Planck Time (s),3,13
GW170814-v2,H1,Gravitational Constant (m^3 kg^-1 s^-2),3,14
GW170814-v2,H1,Fine-Structure Constant,3,15
GW170814-v2,H1,Proton Mass (kg),3,16
GW170814-v2,H1,Planck Charge (C),3,17
GW170814-v2,H1,Planck Constant (J·s),3,18
GW170814-v2,H1,Elementary Charge (C),3,19
GW170814-v2,H1,Electron Mass (kg),3,20
GW170814-v2,H1,Critical Density (kg/m^3),3,21
GW170814-v2,H1,Square Root of 2,3,22
GW170814-v2,H1,Boltzmann Constant (J/K),3,23
GW170814-v2,H1,Baryon-to-Photon Ratio,3,24
GW170814-v2,H1,Tau Mass (kg),3,25
GW170814-v2,H1,Square Root of 3,2,26
GW170814-v2,H1,Solar Radius (m),0,27
GW170814-v2,H1,Speed of Light (m/s),0,28
GW170814-v2,H1,Planck Temperature (K),0,29
GW170814-v2,H1,Square Root of 5,0,30
GW170814-v2,H1,Solar Mass (kg),0,31
GW170814-v2,H1,Hubble Constant (km/s/Mpc),0,32
GW170814-v2,H1,Pi,0,33
GW170814-v2,H1,Phi Squared,0,34
GW170814-v2,H1,Parsec (m),0,35
GW170814-v2,H1,Khinchin’s Constant,0,36
GW170814-v2,H1,Gas Constant R (J/(mol·K)),0,37
GW170814-v2,H1,Feigenbaum Delta,0,38
GW170814-v2,H1,Feigenbaum Alpha,0,39
GW170814-v2,H1,Euler’s Number,0,40
GW170814-v2,H1,Earth Radius (m),0,41
GW170814-v2,H1,Earth Mass (kg),0,42
GW170814-v2,H1,Coulomb Constant (N m^2 C^-2),0,43
GW170814-v2,H1,Cosmic Microwave Background Temp (K),0,44
GW170814-v2,H1,Avogadro Constant (1/mol),0,45
GW170814-v2,H1,Astronomical Unit (m),0,46
GW170814-v2,H1,Two Pi,0,47
GW170814-v2,L1,Golden Ratio Conjugate,129,1
GW170814-v2,L1,Catalan’s Constant,95,2
GW170814-v2,L1,Apéry’s Constant (zeta(3)),11,3
GW170814-v2,L1,Absolute Zero (K),8,4
GW170814-v2,L1,Planck Length (m),8,5
GW170814-v2,L1,Planck Charge (C),8,6
GW170814-v2,L1,Planck Mass (kg),8,7
GW170814-v2,L1,Neutron Mass (kg),8,8
GW170814-v2,L1,Muon Mass (kg),8,9
GW170814-v2,L1,Planck Time (s),8,10
GW170814-v2,L1,Gravitational Constant (m^3 kg^-1 s^-2),8,11
GW170814-v2,L1,Fine-Structure Constant,8,12
GW170814-v2,L1,Proton Mass (kg),8,13
GW170814-v2,L1,Reduced Planck Constant (J·s),8,14
GW170814-v2,L1,Planck Constant (J·s),8,15
GW170814-v2,L1,Critical Density (kg/m^3),8,16
GW170814-v2,L1,Elementary Charge (C),8,17
GW170814-v2,L1,Electron Mass (kg),8,18
GW170814-v2,L1,Tau Mass (kg),8,19
GW170814-v2,L1,Baryon-to-Photon Ratio,8,20
GW170814-v2,L1,Boltzmann Constant (J/K),8,21
GW170814-v2,L1,Plastic Constant,5,22
GW170814-v2,L1,Euler–Mascheroni Constant,3,23
GW170814-v2,L1,Square Root of 3,2,24
GW170814-v2,L1,Square Root of 2,2,25
GW170814-v2,L1,Golden Ratio,1,26
GW170814-v2,L1,Phi Squared,1,27
GW170814-v2,L1,Solar Mass (kg),0,28
GW170814-v2,L1,Speed of Light (m/s),0,29
GW170814-v2,L1,Planck Temperature (K),0,30
GW170814-v2,L1,Square Root of 5,0,31
GW170814-v2,L1,Solar Radius (m),0,32
GW170814-v2,L1,Hubble Constant (km/s/Mpc),0,33
GW170814-v2,L1,Pi,0,34
GW170814-v2,L1,Parsec (m),0,35
GW170814-v2,L1,Khinchin’s Constant,0,36
GW170814-v2,L1,Gas Constant R (J/(mol·K)),0,37
GW170814-v2,L1,Feigenbaum Delta,0,38
GW170814-v2,L1,Feigenbaum Alpha,0,39
GW170814-v2,L1,Euler’s Number,0,40
GW170814-v2,L1,Earth Radius (m),0,41
GW170814-v2,L1,Earth Mass (kg),0,42
GW170814-v2,L1,Coulomb Constant (N m^2 C^-2),0,43
GW170814-v2,L1,Cosmic Microwave Background Temp (K),0,44
GW170814-v2,L1,Avogadro Constant (1/mol),0,45
GW170814-v2,L1,Astronomical Unit (m),0,46
GW170814-v2,L1,Two Pi,0,47
GW170814-v3,H1,Catalan’s Constant,66,1
GW170814-v3,H1,Golden Ratio Conjugate,40,2
GW170814-v3,H1,Apéry’s Constant (zeta(3)),33,3
GW170814-v3,H1,Euler–Mascheroni Constant,33,4
GW170814-v3,H1,Golden Ratio,29,5
GW170814-v3,H1,Plastic Constant,9,6
GW170814-v3,H1,Absolute Zero (K),3,7
GW170814-v3,H1,Reduced Planck Constant (J·s),3,8
GW170814-v3,H1,Planck Length (m),3,9
GW170814-v3,H1,Planck Mass (kg),3,10
GW170814-v3,H1,Neutron Mass (kg),3,11
GW170814-v3,H1,Muon Mass (kg),3,12
GW170814-v3,H1,Planck Time (s),3,13
GW170814-v3,H1,Gravitational Constant (m^3 kg^-1 s^-2),3,14
GW170814-v3,H1,Fine-Structure Constant,3,15
GW170814-v3,H1,Proton Mass (kg),3,16
GW170814-v3,H1,Planck Charge (C),3,17
GW170814-v3,H1,Planck Constant (J·s),3,18
GW170814-v3,H1,Elementary Charge (C),3,19
GW170814-v3,H1,Electron Mass (kg),3,20
GW170814-v3,H1,Critical Density (kg/m^3),3,21
GW170814-v3,H1,Square Root of 2,3,22
GW170814-v3,H1,Boltzmann Constant (J/K),3,23
GW170814-v3,H1,Baryon-to-Photon Ratio,3,24
GW170814-v3,H1,Tau Mass (kg),3,25
GW170814-v3,H1,Square Root of 3,2,26
GW170814-v3,H1,Solar Radius (m),0,27
GW170814-v3,H1,Speed of Light (m/s),0,28
GW170814-v3,H1,Planck Temperature (K),0,29
GW170814-v3,H1,Square Root of 5,0,30
GW170814-v3,H1,Solar Mass (kg),0,31
GW170814-v3,H1,Hubble Constant (km/s/Mpc),0,32
GW170814-v3,H1,Pi,0,33
GW170814-v3,H1,Phi Squared,0,34
GW170814-v3,H1,Parsec (m),0,35
GW170814-v3,H1,Khinchin’s Constant,0,36
GW170814-v3,H1,Gas Constant R (J/(mol·K)),0,37
GW170814-v3,H1,Feigenbaum Delta,0,38
GW170814-v3,H1,Feigenbaum Alpha,0,39
GW170814-v3,H1,Euler’s Number,0,40
GW170814-v3,H1,Earth Radius (m),0,41
GW170814-v3,H1,Earth Mass (kg),0,42
